ItemCode,ItemName,PrimaryUnit,ExtraUnit,ExtraBarcode,ExtraPrice
"1409000294","KLIM M/POWDER CALCILOCK HI-CAL LOW FAT 400G","PCS","CTN","2011011031813","643.999655"
"1409000295","KLIM M/POWDER CALCILOCK HI-CAL LOW FAT 900G","PCS","CTN","2011011031820","652.05"
"1409000296","KLIM M/POWDER CLACILOCK HI-CAL LOW FAT 1800G","PCS","CTN","6294003534156","567.8125"
"1409000310","AL MUDHISH MILK POWDER POUCH 400G","PCS","CTN","2014011047914","309.0625"
"1409000313","AL AIN CAMEL MILK POWDER 25GM","PCS","OUT","6291056043125","89.9875"
"1409000344","NESCAFE 3IN 1 HAZELNUT 17G","PCS","OUT","6294003571795","37.7775"
"1412000019","NESCAFE CAPPUCCINO 10X12.5GR","PCS","OUT","8801055027361","22.9425"
"1412000020","NESQUICK CHOCOLATE POWDER 450GR","PCS","CTN","8690632047966","348.45"
"1412000021","NESQUICK CHOCOLATE POWDER  1KG","PCS","CTN","8690632047973","713.57454"
"1412000022","NESQUICK CHOCOLATE POWDER  200GM","PCS","CTN","8690632047997","132.25"
"1412000026","KLASSNO CAPPUCCINO GOLD 18GM","PCS","OUT","8887290001977","35.5925"
"1412000027","KLASSNO CAPPUCCINO MOCHA 18GM","PCS","OUT","8886300001303","35.9375"
"1412000040","NESTLE C\CINO FRENSH VANILLA 18.5GR","PCS","OUT","8801055027330","28.75"
"1412000040","NESTLE C\CINO FRENSH VANILLA 18.5GR","PCS","CTN","18801055027337","172.5"
"1412000041","NESTLE C\CINO MOCHA 18GR","PCS","OUT","8801055027354","28.6925"
"1412000041","NESTLE C\CINO MOCHA 18GR","PCS","OUT","8801055707539","28.6925"
"1412000041","NESTLE C\CINO MOCHA 18GR","PCS","CTN","18801055027351","172.44249999999997"
"1412000041","NESTLE C\CINO MOCHA 18GR","PCS","CTN","2007000410912","172.44249999999997"
"1412000044","NESCAFE GOLD 47.5GR","PCS","CTN","2008000416256","286.637615"
"1412000047","MAHAMOOD CAPPACCINO 14GR","PCS","OUT","8697449912173","13.511924999999998"
"1412000050","NESCAFE MIX LATTE 18GR","PCS","OUT","8801055706013","28.6925"
"1412000050","NESCAFE MIX LATTE 18GR","PCS","CTN","2008000438708","172.44249999999997"
"1412000053","NESQUICK CHOCOLATE450G WITH M/FREE","PCS","OFFER","6294003537654","19.4925"
"1412000053","NESQUICK CHOCOLATE450G WITH M/FREE","PCS","OFFER","6294003559700","19.4925"
"1412000056","KLASSNO CAPPUCCINO IRISH CREAM 18GM","PCS","OUT","8886300001402","35.9375"
"1412000057","KLASSNO CAPPUCCINO TRADITIONAL 18GM","PCS","OUT","8886300001105","36.7425"
"1412000059","NESCAFE CAPPUCCINO SWEETENED 10X18GR","PCS","OUT","8801055708116","22.9425"
"1413000030","HINTZ COCOA POWDER 227GR","PCS","CTN","2004000214502","626.75"
"1413000031","HINTZ COCOA POWDER 454GR","PCS","CTN","2004000214519","1050.8125"
"1413000039","COMPLAN CHOCOLATE REFILL 200GR","PCS","CTN","2008000425180","347.875"
"1413000041","COMPLAN CHOCOLATE BOTTLE 400GR","PCS","CTN","2008000425203","318.55"
"1413000042","COMPLAN VANILLA BOTTLE 400GR","PCS","CTN","2008000425210","316.25"
"1413000043","COMPLAN STRAWBERRY BOTTLE 400GR","PCS","CTN","2008000425227","316.25"
"1413000045","CADBURY BOURNVITA 1000GR","PCS","CTN","2009000446953","310.5"
"1413000046","CADBURY BOURNVITA 200GR","PCS","CTN","2009000446960","470.92499999999995"
"1413000052","MILO MALT DRINK EXTRACT 450G","PCS","CTN","2011011022965","1118.375"
"1413000064","NESQUICK DRINKING CHOCOLATE POWDER 14.3GM","PCS","OUT","8690632026367","58.64954"
"1413000064","NESQUICK DRINKING CHOCOLATE POWDER 14.3GM","PCS","OUT","8690632047959","58.64954"
"1418000047","SAFA ANISE SEED HERBAL INFUSION 25BAGS","PCS","CTN","2005000333545","283.7625"
"1418000072","AL SULTAN YANSOON 200GR","200GR","SIZE-2","3030000000484","7.4750000000000005"
"1418000072","AL SULTAN YANSOON 200GR","200GR","SIZE-1","3030000000459","10.0625"
"1418000072","AL SULTAN YANSOON 200GR","200GR","1KG","2004000012573","25.3575"
"1418000103","MATE PIPORE TEA MATTA 250G","PCS","OUT","2004000153139","470.34999999999997"
"1418000103","MATE PIPORE TEA MATTA 250G","PCS","CTN","2004000153122","949.9"
"1501000044","AL TAGHZIA LUNCHEON MEAT BEEF 340G","PCS","CTN","2004000184041","323.72499999999997"
"1501000045","AL TAGHZIA LUNCHEON MEAT BEEF 840GR","PCS","CTN","2004000184058","317.975"
"1501000046","AL TAGHZIA LUNCHEON MEAT CHICKEN 340 GR","PCS","CTN","2004000184089","323.72499999999997"
"1501000047","AL TAGHZIA LUNCHEON MEAT TURKEY 200G","PCS","CTN","2004000184096","224.82500000000002"
"1501000048","AL TAGHZIA LUNCHEOM BEEF 200 GR","PCS","CTN","1001501000017","218.5"
"1501000056","ZWAN LUNCH.MEAT BEEF H&S 340G","PCS","CTN","2004000245681","577.3"
"1501000057","ZWAN L.MEAT BEEF 200GR","PCS","CTN","2004000283706","680.8"
"1501000059","ZWAN L\MEATBEEF H&S 200GR","PCS","CTN","2004000283737","759"
"1501000060","ZWAN LUNCHEON MEAT BEEF 850GR","PCS","CTN","200400028375","576.15"
"1501000061","ZWAN LUNCHEON MEAT BEEF H&S 850GR","PCS","CTN","2004000283768","621"
"1501000063","ZWAN LUNCH MEET CHICKEN H&SPICY 340GR","PCS","CTN","2004000283669","572.7"
"1502000039","AL TAGHZIA LUNCHEON CHICKEN 200G","PCS","CTN","1001502000016","218.5"
"1502000040","AL TAGHZIA LUNCHEON MEAT TURKEY 840 GR","PCS","CTN","2004000184119","316.8251149999999"
"1502000041","AL TAGHZIA LUNCHEON MEAT CHICKEN 840GR","PCS","CTN","2004000184102","316.8251149999999"
"1502000045","ZWAN LUNCH MEAT BEEF 340GR","PCS","CTN","2004001499229","577.3"
"1502000048","ZWAN LUNCHEON MEAT CHICKEN H&S 200G","PCS","CTN","2004000283744","675.625"
"1502000049","ZWAN L.MEAT CHICKEN 850GR","PCS","CTN","2004000153047","609.5"
"1502000051","ZWAN CHICKEN L/M 200GR","PCS","CTN","2004000283782","676.1999999999999"
"1502000052","ZWAN LUNCHEON MEAT CHICKEN 340 GR.","PCS","CTN","2013011045265","523.25"
"1502000053","ZWAN LUNCHEON CHICKEN H.SPICY 850GR","PCS","CTN","2004000283799","563.5"
"1502000066","C.GARDEN CHICKEN LUNCHEOM 340GR","PCS","CTN","2007000398555","281.75"
"1502000067","C.GARDEN CHICKEN LUNCHEOM 220GR","PCS","CTN","2007000398562","200.1"
"1502000091","ZWAN LUNCHEON MEAT CHICKEN TANDOORI 200GR","PCS","CTN","2011011026116","679.65"
"1502000092","ZWAN LUNCHEON MEAT CHICKEN W/OLIVE 200GR","PCS","CTN","2011011026123","759"
"1502000104","UNIUM CHICKEN LUNCHEON MEAT 200GM","PCS","CTN","2014011048058","172.5"
"1502000105","UNIUM CHICKEN LUNCHEON MEAT 340GM","PCS","CTN","2014011048065","258.75"
"1502000106","UNIUM CHICKEN LUNCHEON MEAT 800GM","PCS","CTN","2014011048072","279.45000000000005"
"1502000107","UNIUM BEEF LUNCHEON MEAT 200G","PCS","CTN","2014011048089","172.5"
"1502000108","UNIUM BEEF LUNCHEON MEAT 340GM","PCS","CTN","2014011048096","258.75"
"1502000109","UNIUM BEEF LUNCHEON MEAT 800GM","PCS","CTN","2014011048102","284.625"
"1502000119","A.KITCHEN CHICKEN LUNCHEON MEAT 170GM","PCS","CTN","2015011052021","184.000115"
"1502000120","A.KITCHEN CHICKEN LUNCHEON MEAT 311GM","PCS","CTN","2015011052038","137.655"
"1502000121","A.KITCHEN CHICKEN LUNCHEON MEAT BOLOGNA 6 OZ","PCS","CTN","2015011052045","185.15"
"1502000122","A.KITCHEN CHICKEN LUNCHEON MEAT BOLOGNA 11 oZ","PCS","CTN","2015011052052","137.655"
"1503000008","ZWAN LUNCHEON MEAT TURKEY 200 GR","PCS","CTN","2004000245278","681.9499999999999"
"1503000009","ZWAN LUNCHEON MEAT TURKEY 340GR","PCS","CTN","2004000245285","575"
"1503000010","ZWAN LUNCHEON MEAT TURKEY 850GR","PCS","CTN","2004000245292","557.75"
"1504000024","ZWAN COCKTAIL SAUSAGE CHICKEN 200 GR","PCS","OFFER","6291058105463","19.4925"
"1504000024","ZWAN COCKTAIL SAUSAGE CHICKEN 200 GR","PCS","CTN","2004000153283","467.1875"
"1504000025","ZWAN COCKTAIL SAUSAGE BEEF 200GM","PCS","OFFER","6291058105456","19.4925"
"1504000025","ZWAN COCKTAIL SAUSAGE BEEF 200GM","PCS","CTN","2004000283836","465.75"
"1504000063","ZWAN HOT DOG CHICKEN JAR 270G","PCS","CTN","2011011026130","247.25"
"1504000064","ZWAN HOT DOG CHICKEN JAR 520G","PCS","CTN","2011011026147","379.5"
"1505000035","BORDON CORNED BEEF 340GR","PCS","OUT","00011212","20.125"
"1505000035","BORDON CORNED BEEF 340GR","PCS","CTN","2004000149453","483"
"1505000036","BORDON CORNED BEEF 198GR","PCS","CTN","2004000283898","293.5375"
"1505000045","A.GARDEN AG CORNED BEEF 340GR","PCS","CTN","2004000161110","293.25"
"1505000055","HEINZ CORNED BEEF 340GR","PCS","CTN","2009000438958","509.45"
"1506000228","AMERICAN LIGHT MEAT TUNA SOLID PACK 185 GR","OFFER","OUT2","2000004853518","11.4885"
"1506000257","AL ALALI FANCY MEAT TUNA S/F OIL 85GR","PCS","CTN","2004000283935","330.625"
"1506000258","AL ALALI FANCY MEAT TUNA SF OIL 195GR","PCS","CTN","2004000283942","621"
"1506000259","AL ALALI FANCY MEAT TUNA (O/O) 170GR","PCS","OFFER","2534223","57.787499999999994"
"1506000259","AL ALALI FANCY MEAT TUNA (O/O) 170GR","PCS","CTN","2004000283959","920"
"1506000260","AL ALALI WHITE MEAT TUNA OLIVES OIL 170GR","PCS","CTN","2004000283966","676.1999999999999"
"1506000261","AL ALALI TUNA SLICES SUNFLOWER OIL100 GM","PCS","CTN","2004000283980","284.625"
"1506000262","AL ALALI SMOKED TUNA SLICES (SS/O) 100GR","PCS","CTN","2004000283997","271.6875"
"1506000263","AL ALALI TUNA SLICES REG. (O/O) 100 GR","PCS","CTN","2004000284000","306.7625"
"1506000264","AL ALALI SKIP JACK TUNA 85GR","PCS","CTN","2004000284017","270.25"
"1506000266","AL ALALI WHITE MEAT TUNA SS/O 85GR","PCS","CTN","2004000284031","356.5"
"1506000267","AL ALALI WHITE MEAT TUNA IN WATER 170 GR","PCS","CTN","2004000284048","644"
"1506000271","C.GARDEN W.M TUNA W 170GR","PCS","CTN","882149070355","612.662615"
"1506000276","C.GARDEN TUNA SLICE 120GR","PCS","CTN","2004000245513","610.9375"
"1506000277","C.GARDEN TUNA SLICE SM 120GR","PCS","CTN","2004000245520","610.9375"
"1506000278","C.GARDEN TUNA SLICE W/CHILLI IN S/F OIL 185GR","PCS","CTN","2004000245537","610.9375"
"1506000280","C.GARDEN W/M TUNA O/O 100GR","PCS","CTN","2004000284086","344.13750000000005"
"1506000281","C.GARDEN WHITE MEAT TUNA IN OLIVE OIL 200GR","PCS","CTN","2004000284093","675.0500000000001"
"1506000283","C.GARDEN TUNA SOLID OIL 185GR","PCS","OUT","20050003503131","12.075"
"1506000283","C.GARDEN TUNA SOLID OIL 185GR","PCS","OUT2","20050003503201","12.075"
"1506000283","C.GARDEN TUNA SOLID OIL 185GR","PCS","CTN","2004000150503","579.6"
"1506000283","C.GARDEN TUNA SOLID OIL 185GR","PCS","CTN","882149070447","579.6"
"1506000285","C.GARDEN WHITE MEAT TUNA SOLID IN OIL 170GR","PCS","CTN","0328940210403","612.662615"
"1506000285","C.GARDEN WHITE MEAT TUNA SOLID IN OIL 170GR","PCS","CTN","882149070317","612.662615"
"1506000286","C.GARDEN TUNA SOLID OIL 3.5OZ","PCS","CTN","2004000284147","295.8375"
"1506000287","C.GARDEN TUNA L.M. OIL 100GR","PCS","CTN","2004000159360","265.65000000000003"
"1506000288","C.GARDEN LIGHT MEAT TUNA IN WATER CHUNK 185GR","PCS","CTN","2004000284154","564.5925"
"1506000288","C.GARDEN LIGHT MEAT TUNA IN WATER CHUNK 185GR","PCS","CTN","882149040287","564.5925"
"1506000288","C.GARDEN LIGHT MEAT TUNA IN WATER CHUNK 185GR","PCS","CTN","882149070287","564.5925"
"1506000349","CENTURY TUNA CALAMANSI 180GR","PCS","CTN","2006000373371","316.25"
"1506000350","CENTURY TUNA CALDERETA 180GR","PCS","CTN","2006000373388","276"
"1506000351","CENTURY TUNA FLAKE HOT&SPICY 180GR","PCS","CTN","2006000373395","313.95"
"1506000355","CENTURY TUNA FLAKE IN VEGTABLE OIL 180GM","PCS","CTN","2006000373432","313.95"
"1506000366","AL ALALI WHITE MEAT TUNA S/F OIL170GR","PCS","CTN","2004000163985","646.3000000000001"
"1506000367","AMERICAN LIGHT M/TUNA 185GR","PCS","OUT","3030000000357","20.7"
"1506000367","AMERICAN LIGHT M/TUNA 185GR","PCS","CTN","2004000188988","230"
"1506000368","A.GARDEN L/MEAT CHUNKS SF OIL TUNA 185GM","PCS","CTN","2004000161073","418.6"
"1506000369","A.GARDEN L/MEAT FLAKES SF OIL TUNA 185GM","PCS","CTN","2004000161080","388.125"
"1506000375","VIRGINIA TUNA LIGHT MEATE SOLID 200GR","PCS","CTN","2004000236344","342.699425"
"1506000377","VIRGINIA TUNA WHITE MEATE SOLID 200GR","PCS","CTN","2004000236320","377.19885"
"1506000378","VIRGINIA LIGHT MEAT TUNA IN WATER 200GR","PCS","CTN","2004000236306","342.699425"
"1506000379","VIRGINIA WHITE MEAT TUNA IN WATER 200GR","PCS","CTN","2004000236726","409.3425"
"1506000380","C.GARDEN LIGHT TUNA IN SUNFLOWER IN OIL CHUNK 185GR","PCS","CTN","2005000350207","563.5"
"1506000381","C.GARDEN TUNA SLICES BLACK PEPPER&LEMON 120GR","PCS","CTN","2011011028578","610.9375"
"1506000392","AL ALALI FANCY MEAT TUNA WATER 85GR","PCS","CTN","2007000399606","330.625"
"1506000393","AL ALALI FANCY MEAT TUNA WATER 195GR","PCS","CTN","2007000399613","621"
"1506000395","AL ALALI TUNA SLICE CHILLI S/F OIL 100GR","PCS","CTN","2007000399637","281.75"
"1506000396","AL ALALI TUNA SLICE PEPPER LEMON S/F OIL 100GR","PCS","CTN","2007000399644","276"
"1506000397","AL ALALI TUNA SLICE GARLIC PEPPER S/F OIL 100GR","PCS","CTN","2007000399651","273.125"
"1506000450","GOODY LIGHT MEAT TUNA WITH CHILI 160G","PCS","OUT","3030000000991","10.338500000000002"
"1506000450","GOODY LIGHT MEAT TUNA WITH CHILI 160G","PCS","CTN","2009000443419","410.54999999999995"
"1506000453","GOODY PINK SALMON IN LEMON 95G","PCS","CTN","2009000443440","627.9"
"1506000485","LORENA LIGHT MEAT TUNA CHUNK IN WATER 185GR","PCS","CTN","2009000023062","402.5"
"1506000486","LORENA LIGHT MEAT TUNA CHUNK IN OIL 185GR","PCS","CTN","2009000023079","412.84999999999997"
"1506000487","LORENA LIGHT MEAT TUNA SOLID IN OIL 185GR","PCS","CTN","2009000023086","425.500115"
"1506000495","JOHN WEST TUNA CHUNKS IN OIL 185G","PCS","CTN","2010198008663","340.6875"
"1506000496","JOHN WEST TUNA CHUNK IN BRINE 185G","PCS","CTN","2010198008670","330.05"
"1506000512","AL ALALI ALBACORE TUNA IN SUNFLOWER OIL 170G","PCS","CTN","2011011021579","616.975"
"1506000513","AL ALALI ALBACORE TUNA IN SUNFLOWER OIL 85G","PCS","CTN","2011011021586","333.5"
"1506000514","AL ALALI ALBACORE TUNA IN WATER 170G","PCS","CTN","2011011021593","603.75"
"1506000515","AL ALALI ALBACORE TUNA IN WATER 85G","PCS","CTN","2011011021609","314.8125"
"1506000516","AL ALALI WHITE TUNA SLICE IN SUNFLOWER OIL 160G","PCS","CTN","2011011021616","198.375"
"1506000517","AL ALALI WHUTE TUNA SLICE SMOKED 160G","PCS","CTN","2011011021623","203.55"
"1506000518","AL ALALI WHITE TUNA SLICE CHILLI 160G","PCS","CTN","2011011021630","201.25"
"1506000519","AL ALALI TUNA SNACK SALAD W/ WHITE BEANS 185G","PCS","CTN","2011011021647","263.35"
"1506000520","AL ALALI TUNA SALAD WITH RED KIDNEY BEANS 185G","PCS","CTN","2011011021654","264.5"
"1506000521","AL ALALI TUNA SNACK SALAD WITH VEGETABLES 185G","PCS","CTN","2011011021661","264.5"
"1506000525","AL ALALI GRILLED TUNA FINGERS IN ITALIAN SAUCE 120G","PCS","CTN","2011011021708","276"
"1506000533","AL ALALI TUNA SLICE IN WATER 100GM","PCS","CTN","2011011032018","287.5"
"1506000536","AL ALALI YELLOWFIN TUNA IN SFO 170G","PCS","CTN","2012011034347","552"
"1506000537","AL ALALI YELLOWFIN TUNA IN WATER 170G","PCS","CTN","2012011034354","517.5"
"1506000538","AL ALALI YELLOWFIN TUNA IN SFO 85G","PCS","CTN","2012011034361","286.2925"
"1506000539","AL ALALI YELLOWFIN TUNA IN WATER 85G","PCS","CTN","2012011034378","286.2925"
"1506000540","AL ALALI YELLOWFIN TUNA IN OLIVE OIL 170G","PCS","CTN","2012011034385","603.75"
"1506000541","AL ALALI SKIP JACK TUNA IN SFO 170G","PCS","CTN","2012011034392","462.29999999999995"
"1506000542","AL ALALI S/J TUNA FP 170G 3 S","PCS","CTN","2012011034415","427.22499999999997"
"1506000546","AL ALALI WHITE TUNA SFOFAMILY PACK 160G 3 S","PCS","CTN","2012011034453","560.625"
"1506000547","AL ALALI WHITE TUNA WTRFAMILY PACK 170G 3 S","PCS","CTN","2012011034460","560.625"
"1506000548","AL ALALI WHITE YUNA O/O FAMILY PACK 170G 3 S","PCS","CTN","2012011034477","577.3"
"1506000549","AL ALALI YELOWFIN TUNA SFO FAMILY PACK 170G 3 S","PCS","CTN","2012011034484","511.75"
"1506000550","AL ALALI YELOWFIN TUNA WTR FAMILY PACK 170G 3 S","PCS","CTN","2012011034491","494.5"
"1506000551","AL ALALI YELOWFIN TUNA O/O FAMILY PACK 170G 3 S","PCS","CTN","2012011034507","557.75"
"1506000553","GOODY PINK SALMON SPRING 95GM","PCS","CTN","2012011036778","620.9991949999999"
"1506000554","GOODY LIGHT MEAT TUNA OIL 160G","PCS","CTN","2012011036785","511.4625"
"1506000555","GOODY LIGHT MEAT TUNA BRINE 90G","PCS","CTN","2012011036792","620.9991949999999"
"1506000556","GOODY LIGHT MEAT TUNA BRINE 48X185G","PCS","CTN","2012011036808","489.325"
"1506000557","GOODY TENDERINA SOFT TUNA 48X185G","PCS","CTN","2012011036815","523.25"
"1506000567","A.GARDEN L/M CHUNKS SPRG WATER TUNA 185GM","PCS","CTN","2013011042448","379.5"
"1506000568","A.GARDEN L/MEAT FLAKES SPRG WATER TUNA 185GM","PCS","CTN","2013011042455","351.6125"
"1506000583","C.GARDEN GOLD TUNA MOTAMASKA SOLID185GM","PCS","CTN","2014011048577","118.33500000000002"
"1506000584","C.GARDEN GOLD TUNA ALBACORE SOLID 185GM","PCS","CTN","2014011048584","132.82500000000002"
"1506000585","C.GARDEN GOLD TUNA GOURMET 185GM","PCS","CTN","2014011048591","165.6"
"1506000586","DIAMOND TUNA BRINE 185 20% O","PCS","OFFER","5023659202774","23.54625"
"1506000590","DIAMOND SOLID L.M TUNA S/F OIL 185G","PCS","OFFER","5023659202781","20.225624999999997"
"1506000600","AL MUKALLA KHOR AL MUKALLA IN S/F OIL 185GM","PCS","CTN","2014011049703","399.984375"
"1506000610","A.GARDEN WHITE SOLID SF/OIL EOE TUNA 185GM","PCS","CTN","2014011049840","458.85"
"1506000611","A.GARDEN WHITE SOLID SPRG WATER EOE TUNA 185GM","PCS","CTN","2014011049857","422.05"
"1506000616","C.GARDEN SOLID SKIPJACK TUNA 170GM","PCS","CTN","2015011051208","434.7"
"1508000052","2 DIAMOND SARDINES IN TOM.SAUCE W/CHILLI 215GR","PCS","CTN","2004000176985","179.91749999999996"
"1508000055","2 DIAMOND SARDINES IN TOMATO SAUCE 215GR","PCS","CTN","2004000284437","179.91749999999996"
"1508000059","C.GARDEN SARDINE WATER 125GR","PCS","CTN","2004000240617","198.375"
"1508000060","C.GARDEN SARDINE TOM 125GR","PCS","CTN","2004000240761","214.187615"
"1508000061","C.GARDEN SARDINE TOM 155GR","PCS","CTN","2004000240778","183.42499999999998"
"1508000062","C.GARDEN SARDINE WAT 155GR","PCS","CTN","2004000240785","183.42499999999998"
"1508000063","C.GARDEN SARDINES IN HOT T/SAUCE 155GR","PCS","CTN","2004000284376","183.42499999999998"
"1508000064","C.GARDEN SARDINES HOT 125GR","PCS","CTN","2004000284383","214.187615"
"1508000076","DELMONACO SARDIN CHILLI 125GR","PCS","CTN","2005000354410","230"
"1508000077","DELMONACO SARDIN 125GR","PCS","CTN","2005000354427","402.5"
"1508000079","LIGO GREEN  SARDINE TOMATO SAUCE 155GR","PCS","CTN","2006000373524","433.55"
"1508000081","555 SARDINE TOMOTA&CHILLY RED 155GR","PCS","CTN","2006000373586","359.375"
"1508000082","555 SARDINE TOMOTA SAUCE GREEN 155GR","PCS","CTN","2006000373593","358.8"
"1508000098","A.GARDEN SARADIN T/S 125GR","PCS","CTN","2007000386460","185.15"
"1508000100","A.GARDEN SARDIN T/S 215GR","PCS","CTN","2007000386484","215.05"
"1508000101","A.GARDEN SARDINES IN TOMATO SAUCE 425 GR","PCS","CTN","2007000386491","200.1"
"1508000113","A.GARDEN A/G SARDINES VEG OIL 125GM","PCS","CTN","2012011036310","199.23749999999998"
"1508000116","SAFI SARDINES INVEGETABLE OIL 120GR","PCS","CTN","2013011045661","215.625"
"1508000117","SAFI SPICY SARDIN INVEGETABLE OIL 120GR","PCS","CTN","2013011045678","217.35"
"1508000127","AL ALALI SARDINES IN S/FLOWER OIL 100GM","PCS","CTN","2014011049710","273.125"
"1508000128","AL ALALI SARDINES IN S/F WITH CHILLY 100GM","PCS","CTN","2014011049727","269.675"
"1604000027","C.GARDEN PEACH HALVES 420GR","PCS","CTN","2004000166658","257.025"
"1604000028","C.GARDEN PEACH HALVES 825GR","PCS","CTN","2004000165408","370.3"
"1604000037","LIBBYS PEACH HALVES 825GR","PCS","CTN","2006000375214","414"
"1604000038","LIBBYS PEACH SLICES 825GR","PCS","CTN","2006000375221","407.1"
"1604000040","LIBBYS PEACH SLICES 420GR","PCS","CTN","2006000381451","269.09999999999997"
"1604000041","LIBBYS PEACH SLICES 220GR","PCS","CTN","2008000423544","185.15"
"1606000006","APTUNION RED CHERRY IN CUP 200 GR","PCS","CTN","2004000270232","150.65"
"1608000066","DEL MONTE SLICED PINEAPPLE IN SYRUP 840GR","PCS","CTN","2007000387719","294.3425"
"1608000067","DEL MONTE SLICED PINEAPPLE IN SYRUP 567GR","PCS","CTN","2007000387702","221.8925"
"1608000069","DEL MONTE PINEAPPLE CHUNKS IN SYRUP 570 GR","PCS","CTN","2007000387405","202.4"
"1608000083","AL ALALI PINEAPPLE SLICES CHOICE 234 GR","PCS","CTN","2004000154747","131.675"
"1608000084","AL ALALI PINEAPPLE SLICES CHOICE 567 GR","PCS","CTN","2004000154754","222.525"
"1608000085","AL ALALI PINEAPPLE SLICES STANDARD 234 GR","PCS","CTN","2004000154761","117.58761500000001"
"1608000086","AL ALALI PINEAPPLE SLICES STANDARD 567 GR","PCS","CTN","2004000154778","198.375"
"1608000087","C.GARDEN PINEAPPLE SLICED 825GR","PCS","CTN","2004000284734","299"
"1608000088","C.GARDEN PINEAPLLE SLICED 565GR","PCS","CTN","2004000284741","219.07500000000002"
"1608000088","C.GARDEN PINEAPLLE SLICED 565GR","PCS","CTN","882149070690","219.07500000000002"
"1608000089","C.GARDEN PINEAPPLE SLIC 220GR","PCS","CTN","2004000284758","138"
"1608000089","C.GARDEN PINEAPPLE SLIC 220GR","PCS","CTN","882149070676","138"
